ORD,ARN,AB7421,1205,USD705.00
ORD,ARN,AB7421,685,USD705.00
ORD,ARN,AB7421,945,USD705.00
ORD,ARN,TK6,1095,USD819.80
ORD,ARN,LO4,885,USD826.60
