BRU,FLR,VY8991,685,EUR177.88
BRU,FLR,IB5794,685,EUR177.88
BRU,FLR,SN3139,115,EUR251.74
BRU,FLR,AZ165,265,EUR398.74
BRU,FLR,AZ157,240,EUR398.74
