HKG,DUB,EK383,1465,HKD5192
HKG,DUB,EK387,1200,HKD5192
HKG,DUB,TK71,1060,HKD5501
HKG,DUB,EK381,1110,HKD5542
HKG,DUB,BA28,930,HKD7387
