ORD,FCO,TK6,1725,USD844.80
ORD,FCO,EI122,1255,USD855.37
ORD,FCO,EI122,735,USD858.47
ORD,FCO,AB7421,1140,USD1175.00
ORD,FCO,AB7421,755,USD1239.00
