FLR,HND,AB8881,1165,EUR750.58
FLR,HND,LH309,1205,EUR864.58
FLR,HND,AZ1684,1230,EUR920.95
FLR,HND,AZ1684,1110,EUR934.00
FLR,HND,AF1667,1320,EUR983.21
