FLR,ORD,KL1638,880,EUR1306.44
FLR,ORD,KL1638,969,EUR1314.58
FLR,ORD,AF1267,845,EUR1367.05
FLR,ORD,KL2125,845,EUR1367.05
FLR,ORD,AF1267,845,EUR1367.05
