JFK,SFO,UA415,380,USD188.10
JFK,SFO,UA642,387,USD188.10
JFK,SFO,UA766,398,USD188.10
JFK,SFO,UA397,381,USD227.10
JFK,SFO,VX11,385,USD227.10
