JFK,KIX,CI11,1265,USD693.60
JFK,KIX,CI11,1810,USD693.60
JFK,KIX,CI11,1615,USD693.60
JFK,KIX,CX841,1320,USD884.40
JFK,KIX,BR31,1285,USD908.60
