NCE,KIX,EK78,1095,EUR498.22
NCE,KIX,AZ355,1135,EUR673.42
NCE,KIX,BA355,1130,EUR727.62
NCE,KIX,TK1816,1005,EUR735.22
NCE,KIX,AY882,870,EUR933.28
