HAM,KIX,EK60,1060,EUR530.78
HAM,KIX,CA6126,1060,EUR884.53
HAM,KIX,TK1664,1000,EUR946.78
HAM,KIX,JL6824,775,EUR948.95
HAM,KIX,AY852,775,EUR959.87
