SFO,CPH,VX84,1105,USD621.70
SFO,CPH,VX22,1110,USD621.70
SFO,CPH,B6434,1210,USD647.70
SFO,CPH,B6534,1043,USD647.70
SFO,CPH,AC752,1220,USD659.20
