RTM,ORD,LH2317,1400,EUR1185.23
RTM,ORD,LH2317,1400,EUR1185.23
RTM,ORD,TK1376,1900,EUR1226.25
RTM,ORD,LH2315,935,EUR1560.10
RTM,ORD,LH2315,935,EUR1560.10
