LHR,BCN,IB7455,120,GBP77.61
LHR,BCN,IB7473,125,GBP77.61
LHR,BCN,IB7471,120,GBP77.61
LHR,BCN,BA472,120,GBP85.61
LHR,BCN,BA482,120,GBP85.61
