HKG,NCE,EK383,1530,HKD4702
HKG,NCE,TK71,1425,HKD4846
HKG,NCE,TK71,1045,HKD4846
HKG,NCE,EK385,1340,HKD5052
HKG,NCE,EK381,1175,HKD5052
