EDI,FCO,BA1447,360,GBP126.38
EDI,FCO,BA1441,300,GBP126.38
EDI,FCO,BA1455,295,GBP126.38
EDI,FCO,BA1453,315,GBP126.38
EDI,FCO,BA1439,370,GBP126.38
