RTM,DUB,BA4456,250,EUR165.34
RTM,DUB,BA4450,240,EUR165.34
RTM,DUB,BA4458,200,EUR165.34
RTM,DUB,BA4454,215,EUR165.34
RTM,DUB,BA4456,395,EUR165.34
