tokyo,new york,CA184,1130,JPY83460
tokyo,new york,AC6,1057,JPY119350
tokyo,new york,KE720,1075,JPY120270
tokyo,new york,KE720,1655,JPY120270
tokyo,new york,KE2708,1300,JPY122230
tokyo,kyoto,NH93,75,JPY25490
tokyo,kyoto,NH3823,75,JPY25490
tokyo,kyoto,NH3829,75,JPY25490
tokyo,kyoto,NH3821,75,JPY25490
tokyo,kyoto,NH99,70,JPY25490
tokyo,london,VS7807,750,JPY65970
tokyo,london,EK313,1270,JPY67370
tokyo,london,EK313,1310,JPY67370
tokyo,london,CA184,1165,JPY99860
tokyo,london,CA184,1035,JPY99860
tokyo,macau,NH671,540,JPY63210
tokyo,macau,NH239,565,JPY70180
tokyo,macau,JL301,585,JPY70180
tokyo,macau,CA184,750,JPY71280
tokyo,macau,NH245,685,JPY76570
tokyo,munich,EK313,1640,JPY67370
tokyo,munich,EK313,1170,JPY67370
tokyo,munich,CA182,1355,JPY99860
tokyo,munich,VS7807,1105,JPY136280
tokyo,munich,VS7807,985,JPY153470
tokyo,monte carlo,EK313,1240,JPY67370
tokyo,monte carlo,VS7807,990,JPY72780
tokyo,monte carlo,VS7807,1145,JPY72780
tokyo,monte carlo,NH95,1430,JPY76580
tokyo,monte carlo,KE720,1405,JPY138230
tokyo,chicago,KE720,1080,JPY115470
tokyo,chicago,AC6,1080,JPY119350
tokyo,chicago,AC6,940,JPY119350
tokyo,chicago,AC6,1017,JPY119350
tokyo,chicago,AC6,911,JPY134250
tokyo,oslo,EK313,2580,JPY70180
tokyo,oslo,KE720,1390,JPY128060
tokyo,oslo,KE720,1395,JPY143630
tokyo,oslo,KE720,1380,JPY156610
tokyo,oslo,KE720,1200,JPY165710
tokyo,rotterdam,NH95,1505,JPY76580
tokyo,rotterdam,CA182,1535,JPY218040
tokyo,rotterdam,VS7807,1680,JPY254010
tokyo,rotterdam,VS7807,1680,JPY271100
tokyo,rotterdam,BA8,1180,JPY296750
tokyo,san francisco,CA184,1190,JPY83460
tokyo,san francisco,PR421,1150,JPY97460
tokyo,san francisco,PR1405,1475,JPY97460
tokyo,san francisco,KE720,1295,JPY101070
tokyo,san francisco,KE2712,1125,JPY103030
new york,amsterdam,FI612,990,USD419.20
new york,amsterdam,FI614,600,USD419.20
new york,amsterdam,SU101,950,USD594.80
new york,amsterdam,SU103,885,USD594.80
new york,amsterdam,EI108,555,USD733.47
new york,stockholm,FI612,600,USD410.20
new york,stockholm,FI614,590,USD528.20
new york,stockholm,FI612,980,USD528.20
new york,stockholm,SU103,1065,USD594.80
new york,stockholm,SU101,880,USD594.80
new york,barcelona,SU101,1170,USD594.80
new york,barcelona,SU103,880,USD594.80
new york,barcelona,SU101,895,USD594.80
new york,barcelona,EI104,640,USD783.47
new york,barcelona,AB7481,970,USD898.00
new york,brussels,SU103,1285,USD594.80
new york,brussels,SU101,890,USD594.80
new york,brussels,EI108,785,USD733.47
new york,brussels,EI104,595,USD733.47
new york,brussels,LO27,815,USD790.60
new york,paris,FI612,610,USD419.20
new york,paris,FI614,615,USD456.20
new york,paris,FI612,1005,USD456.20
new york,paris,SU101,865,USD594.80
new york,paris,EI108,570,USD739.47
new york,copenhagen,FI614,605,USD410.20
new york,copenhagen,FI612,995,USD410.20
new york,copenhagen,FI614,935,USD410.20
new york,copenhagen,FI612,590,USD410.20
new york,copenhagen,SU101,910,USD594.80
new york,dublin,EI108,400,USD649.97
new york,dublin,EI104,400,USD649.97
new york,dublin,UA7628,400,USD657.60
new york,dublin,UA7632,400,USD657.60
new york,dublin,KL6192,391,USD672.60
new york,edinburgh,AI6336,640,USD592.30
new york,edinburgh,EI104,565,USD711.67
new york,edinburgh,EI108,740,USD711.67
new york,edinburgh,EI108,550,USD724.67
new york,edinburgh,EI104,760,USD724.67
new york,rome,SU101,1080,USD594.80
new york,rome,SU103,1225,USD594.80
new york,rome,SU101,865,USD594.80
new york,rome,MS986,1010,USD688.60
new york,rome,EI104,695,USD778.47
new york,florence,MS986,1330,USD1058.20
new york,florence,AB7451,780,USD1177.00
new york,florence,UA7632,800,USD1795.10
new york,florence,LX15,625,USD2065.20
new york,florence,UA7669,625,USD2065.20
new york,hamburg,FI612,765,USD546.20
new york,hamburg,FI614,770,USD546.20
new york,hamburg,SU101,910,USD594.90
new york,hamburg,FI614,770,USD595.20
new york,hamburg,EI104,620,USD746.47
new york,hong kong,BR31,1140,USD531.60
new york,hong kong,BR31,1220,USD531.60
new york,hong kong,CX841,960,USD737.10
new york,hong kong,CX831,960,USD737.10
new york,hong kong,CX845,950,USD737.10
new york,tokyo,CI11,1320,USD705.60
new york,tokyo,CX845,1405,USD884.40
new york,tokyo,CX841,1355,USD884.40
new york,tokyo,CX841,1285,USD884.40
new york,tokyo,AC8901,1140,USD985.60
new york,kyoto,CI11,1265,USD693.60
new york,kyoto,CI11,1810,USD693.60
new york,kyoto,CI11,1615,USD693.60
new york,kyoto,CX841,1320,USD884.40
new york,kyoto,BR31,1285,USD908.60
new york,london,FI614,1110,USD380.20
new york,london,FI612,995,USD380.20
new york,london,FI614,605,USD380.20
new york,london,KU102,420,USD472.60
new york,london,AI6336,420,USD537.60
new york,macau,BR31,1325,USD531.60
new york,macau,BR31,1610,USD531.60
new york,macau,BR31,1705,USD531.60
new york,macau,BR31,1265,USD531.60
new york,macau,CI11,1195,USD788.60
new york,munich,FI614,625,USD419.20
new york,munich,FI612,1015,USD419.20
new york,munich,SU101,925,USD594.80
new york,munich,SU103,935,USD594.80
new york,munich,EI104,675,USD758.47
new york,monte carlo,SU101,1015,USD654.80
new york,monte carlo,SU103,955,USD654.80
new york,monte carlo,SU101,1245,USD654.80
new york,monte carlo,EI108,680,USD752.47
new york,monte carlo,EI104,890,USD759.37
new york,chicago,US144,159,USD172.10
new york,chicago,US199,179,USD172.10
new york,chicago,B6905,150,USD172.50
new york,chicago,B6605,157,USD197.50
new york,chicago,B6105,184,USD223.50
new york,oslo,FI612,970,USD410.20
new york,oslo,FI612,570,USD410.20
new york,oslo,FI614,580,USD410.20
new york,oslo,SU103,1095,USD594.80
new york,oslo,SU101,960,USD594.80
new york,rotterdam,TK4,1035,USD935.80
new york,rotterdam,LH405,925,USD2302.00
new york,rotterdam,LH405,925,USD2302.00
new york,rotterdam,LH405,925,USD2302.00
new york,rotterdam,LH405,925,USD2302.00
new york,san francisco,UA415,380,USD188.10
new york,san francisco,UA642,387,USD188.10
new york,san francisco,UA766,398,USD188.10
new york,san francisco,UA397,381,USD227.10
new york,san francisco,VX11,385,USD227.10
kyoto,amsterdam,MH53,1605,JPY67040
kyoto,amsterdam,EK317,1235,JPY68540
kyoto,amsterdam,TK47,1330,JPY76290
kyoto,amsterdam,TK47,1170,JPY76290
kyoto,amsterdam,CX569,1135,JPY92240
kyoto,stockholm,EK317,1185,JPY68540
kyoto,stockholm,CA162,920,JPY73230
kyoto,stockholm,TK47,1155,JPY76290
kyoto,stockholm,TK47,1500,JPY76290
kyoto,stockholm,CZ390,1755,JPY89480
kyoto,barcelona,EK317,1255,JPY68540
kyoto,barcelona,NH94,1315,JPY70570
kyoto,barcelona,NH96,1250,JPY70570
kyoto,barcelona,TK47,1510,JPY78290
kyoto,barcelona,TK47,1195,JPY78290
kyoto,brussels,EK317,1235,JPY68540
kyoto,brussels,TK47,1365,JPY76290
kyoto,brussels,TK47,1125,JPY76290
kyoto,brussels,OK3303,1000,JPY103320
kyoto,brussels,KE722,1000,JPY104330
kyoto,paris,EK317,1250,JPY68540
kyoto,paris,CA162,1000,JPY73230
kyoto,paris,CA922,1450,JPY73230
kyoto,paris,TK47,1345,JPY76290
kyoto,paris,TK47,1125,JPY76290
kyoto,copenhagen,EK317,1230,JPY68540
kyoto,copenhagen,TK47,1540,JPY76290
kyoto,copenhagen,OZ115,1185,JPY104260
kyoto,copenhagen,KE722,1150,JPY142060
kyoto,copenhagen,KE722,1165,JPY144210
kyoto,dublin,EK317,1225,JPY68540
kyoto,dublin,EK317,1750,JPY68540
kyoto,dublin,TK47,1175,JPY78290
kyoto,dublin,NH96,1155,JPY80570
kyoto,dublin,NH96,1215,JPY80570
kyoto,edinburgh,NH96,1260,JPY70570
kyoto,edinburgh,NH94,1325,JPY70570
kyoto,edinburgh,CA162,1210,JPY79840
kyoto,edinburgh,TK47,1220,JPY83290
kyoto,edinburgh,CA162,1215,JPY92560
kyoto,rome,EK317,1240,JPY68540
kyoto,rome,EK317,1645,JPY68540
kyoto,rome,CA162,1015,JPY73230
kyoto,rome,TK47,1375,JPY76290
kyoto,rome,TK47,1110,JPY76290
kyoto,florence,CA162,1240,JPY87430
kyoto,florence,CZ390,1740,JPY92680
kyoto,florence,CZ390,1570,JPY92680
kyoto,florence,CZ390,1740,JPY92680
kyoto,florence,KE722,1210,JPY139150
kyoto,hamburg,EK317,1620,JPY68550
kyoto,hamburg,EK317,1260,JPY68550
kyoto,hamburg,TK47,1155,JPY76300
kyoto,hamburg,TK47,1375,JPY76300
kyoto,hamburg,CA162,1145,JPY86060
kyoto,hong kong,AI315,250,JPY18540
kyoto,hong kong,CA162,505,JPY28650
kyoto,hong kong,MU226,415,JPY33860
kyoto,hong kong,MU730,555,JPY33860
kyoto,hong kong,PR407,495,JPY36340
kyoto,tokyo,NH3826,75,JPY25490
kyoto,tokyo,NH94,70,JPY25490
kyoto,tokyo,NH100,70,JPY25490
kyoto,tokyo,JL192,70,JPY25562
kyoto,tokyo,JL172,60,JPY25562
kyoto,new york,CZ390,1695,JPY83980
kyoto,new york,CZ394,1935,JPY83980
kyoto,new york,CA162,1100,JPY93830
kyoto,new york,KE722,1470,JPY120740
kyoto,new york,KE724,1295,JPY120740
kyoto,london,NH94,1015,JPY66260
kyoto,london,NH96,950,JPY66260
kyoto,london,EK317,1235,JPY68540
kyoto,london,CA162,1135,JPY73230
kyoto,london,CA162,1005,JPY73230
kyoto,macau,CA164,680,JPY41650
kyoto,macau,CA162,720,JPY41650
kyoto,macau,MU534,385,JPY55300
kyoto,macau,MU534,385,JPY55550
kyoto,macau,BR131,360,JPY66540
kyoto,munich,EK317,1690,JPY68540
kyoto,munich,EK317,1220,JPY68540
kyoto,munich,TK47,1330,JPY76290
kyoto,munich,TK47,1080,JPY76290
kyoto,munich,CA928,1360,JPY100230
kyoto,monte carlo,EK317,1290,JPY68540
kyoto,monte carlo,NH94,1255,JPY73070
kyoto,monte carlo,NH96,1190,JPY73070
kyoto,monte carlo,TK47,1160,JPY76290
kyoto,monte carlo,TK47,1540,JPY76290
kyoto,chicago,KE724,2160,JPY115940
kyoto,chicago,KE726,1810,JPY115940
kyoto,chicago,KE2728,1720,JPY117900
kyoto,chicago,TK47,1975,JPY154480
kyoto,chicago,CA162,1285,JPY204930
kyoto,oslo,EK317,1190,JPY68540
kyoto,oslo,TK47,1195,JPY76290
kyoto,oslo,CZ390,1685,JPY89480
kyoto,oslo,CZ390,1685,JPY92000
kyoto,oslo,KE722,1205,JPY128530
kyoto,rotterdam,TK47,1235,JPY76290
kyoto,rotterdam,CA928,1540,JPY218410
kyoto,rotterdam,MU278,1400,JPY265010
kyoto,rotterdam,MU278,1400,JPY266780
kyoto,rotterdam,KE722,1140,JPY282950
kyoto,san francisco,MU730,950,JPY83900
kyoto,san francisco,CA162,1160,JPY90830
kyoto,san francisco,PR407,1475,JPY91730
kyoto,san francisco,KE722,1110,JPY101540
kyoto,san francisco,KE724,935,JPY101540
london,amsterdam,BA440,75,GBP76.61
london,amsterdam,BA432,70,GBP76.61
london,amsterdam,BA444,70,GBP76.61
london,amsterdam,BA434,65,GBP76.61
london,amsterdam,BA438,70,GBP76.61
london,stockholm,SK1524,145,GBP66.01
london,stockholm,SK528,145,GBP66.01
london,stockholm,SK1530,145,GBP66.01
london,stockholm,SK534,145,GBP66.01
london,stockholm,SK526,150,GBP66.01
london,barcelona,IB7455,120,GBP77.61
london,barcelona,IB7473,125,GBP77.61
london,barcelona,IB7471,120,GBP77.61
london,barcelona,BA472,120,GBP85.61
london,barcelona,BA482,120,GBP85.61
london,brussels,BA388,70,GBP84.61
london,brussels,BA396,70,GBP84.61
london,brussels,BA394,70,GBP84.61
london,brussels,BA404,65,GBP84.61
london,brussels,BA398,70,GBP84.61
london,paris,BA326,70,GBP69.61
london,paris,BA304,75,GBP69.61
london,paris,AF1181,70,GBP73.18
london,paris,AF1681,75,GBP73.18
london,paris,AF1281,70,GBP73.18
london,copenhagen,SK502,115,GBP66.01
london,copenhagen,SK500,110,GBP66.01
london,copenhagen,SK1508,110,GBP66.01
london,copenhagen,SK506,115,GBP66.01
london,copenhagen,SK504,115,GBP66.01
london,dublin,EI155,80,GBP85.84
london,dublin,EI179,75,GBP85.84
london,dublin,EI183,75,GBP85.84
london,dublin,EI175,75,GBP85.84
london,dublin,EI177,75,GBP85.84
london,edinburgh,VS3003,80,GBP67.11
london,edinburgh,VS3005,80,GBP67.11
london,edinburgh,VS3007,80,GBP67.11
london,edinburgh,VS3001,80,GBP67.11
london,edinburgh,VS3011,80,GBP67.11
london,rome,AZ207,155,GBP78.01
london,rome,AZ201,150,GBP78.01
london,rome,AZ209,150,GBP78.01
london,rome,BA554,150,GBP89.61
london,rome,BA560,145,GBP89.61
london,florence,AB5054,275,GBP161.11
london,florence,AB5054,275,GBP161.11
london,florence,KL1022,280,GBP222.18
london,florence,KL1008,330,GBP222.18
london,florence,KL1020,340,GBP222.18
london,hamburg,4U7465,95,GBP76.11
london,hamburg,4U7463,95,GBP76.11
london,hamburg,AB5032,95,GBP78.81
london,hamburg,AB5034,90,GBP78.81
london,hamburg,BA972,90,GBP79.61
london,hong kong,MH1,1085,GBP478.46
london,hong kong,MH3,1100,GBP478.46
london,hong kong,MH3,1085,GBP478.46
london,hong kong,9W119,1030,GBP492.06
london,hong kong,AF1181,845,GBP602.08
london,tokyo,VS7808,700,GBP538.56
london,tokyo,EK4,1085,GBP607.07
london,tokyo,CA938,1025,GBP612.56
london,tokyo,CA856,935,GBP612.56
london,tokyo,AF1181,850,GBP662.08
london,new york,KU101,440,GBP279.66
london,new york,FI451,660,GBP347.51
london,new york,IB3169,760,GBP359.51
london,new york,IB7443,735,GBP359.51
london,new york,IB7441,715,GBP359.51
london,kyoto,MU552,940,GBP522.46
london,kyoto,TK1986,1045,GBP530.06
london,kyoto,TK1980,1350,GBP530.06
london,kyoto,CA856,875,GBP612.56
london,kyoto,CA938,965,GBP612.56
london,macau,CA938,995,GBP578.26
london,macau,CA856,905,GBP578.26
london,macau,AZ207,1235,GBP581.41
london,macau,BA780,1165,GBP594.61
london,macau,SK532,1145,GBP610.11
london,munich,LH2481,110,GBP71.08
london,munich,LH2483,110,GBP71.08
london,munich,LH2473,110,GBP80.18
london,munich,LH2471,110,GBP80.18
london,munich,BA948,110,GBP92.61
london,monte carlo,BA352,115,GBP112.61
london,monte carlo,BA356,115,GBP112.61
london,monte carlo,BA348,125,GBP112.61
london,monte carlo,BA342,120,GBP209.61
london,monte carlo,BA354,120,GBP254.61
london,chicago,IB7441,830,GBP364.51
london,chicago,IB7443,760,GBP364.51
london,chicago,FI451,880,GBP436.11
london,chicago,EI153,660,GBP687.84
london,chicago,EI151,740,GBP687.84
london,oslo,SK802,130,GBP66.01
london,oslo,SK806,130,GBP66.01
london,oslo,SK804,130,GBP66.01
london,oslo,SK812,130,GBP66.01
london,oslo,SK810,130,GBP95.91
london,rotterdam,SK500,695,GBP145.21
london,rotterdam,SK502,505,GBP160.61
london,rotterdam,SK500,695,GBP160.61
london,rotterdam,SN2104,685,GBP188.61
london,rotterdam,LH2475,245,GBP396.38
london,san francisco,FI451,985,GBP488.01
london,san francisco,FI451,1100,GBP501.11
london,san francisco,EI153,870,GBP762.84
london,san francisco,EI149,1000,GBP762.84
london,san francisco,EI151,950,GBP762.84
macau,amsterdam,MU2008,1535,MOP6792
macau,amsterdam,CA5454,1240,MOP9948
macau,amsterdam,CA5454,1275,MOP9948
macau,amsterdam,CA5454,1160,MOP10118
macau,amsterdam,CA5454,1215,MOP10129
macau,stockholm,CA5454,970,MOP5556
macau,stockholm,CA5402,1660,MOP5556
macau,stockholm,CA5404,2135,MOP5556
macau,stockholm,MU2008,1695,MOP6812
macau,stockholm,MU2008,1600,MOP6812
macau,barcelona,CA5454,1325,MOP6052
macau,barcelona,CA5454,1165,MOP6458
macau,barcelona,CA5402,1195,MOP6608
macau,barcelona,CA5402,1330,MOP6608
macau,barcelona,CA5454,1315,MOP6608
macau,brussels,MU2008,2255,MOP6256
macau,brussels,CA5454,1345,MOP9782
macau,brussels,CA5454,1285,MOP10148
macau,brussels,CA5454,1255,MOP10157
macau,brussels,CA5454,1265,MOP10188
macau,paris,CA5454,1050,MOP5556
macau,paris,CA5402,1740,MOP5556
macau,paris,CA5408,1410,MOP6186
macau,paris,CA5406,1560,MOP6186
macau,paris,MU2008,1375,MOP6272
macau,copenhagen,MU2008,1490,MOP6812
macau,copenhagen,MU2008,1670,MOP6812
macau,copenhagen,CA5454,1195,MOP11391
macau,copenhagen,CA5454,1260,MOP11411
macau,copenhagen,CA5454,1245,MOP11561
macau,dublin,CA5454,1355,MOP6608
macau,dublin,CA5402,1705,MOP6608
macau,dublin,CA5402,1335,MOP6608
macau,dublin,CA5404,1810,MOP6608
macau,dublin,CA5404,1090,MOP10937
macau,edinburgh,CA5404,1645,MOP6001
macau,edinburgh,CA5454,1260,MOP6001
macau,edinburgh,CA5404,1795,MOP6001
macau,edinburgh,CA5402,1425,MOP6628
macau,edinburgh,MU2008,1495,MOP7355
macau,rome,CA5402,1755,MOP5556
macau,rome,CA5454,1065,MOP5556
macau,rome,MU2008,1990,MOP5570
macau,rome,MU2008,1665,MOP7359
macau,rome,NX6,1065,MOP10701
macau,florence,CA5454,1290,MOP6052
macau,florence,CA5402,1450,MOP6608
macau,florence,CA5402,1390,MOP6608
macau,florence,CA5454,1305,MOP6608
macau,florence,CA5402,1170,MOP6608
macau,hamburg,CA5402,1135,MOP6529
macau,hamburg,CA5454,1195,MOP6529
macau,hamburg,CA5454,1285,MOP6529
macau,hamburg,CA5454,1195,MOP6609
macau,hamburg,CA5454,1285,MOP6609
macau,hong kong,BR802,395,MOP4024
macau,hong kong,BR808,390,MOP4024
macau,hong kong,BR806,265,MOP4024
macau,hong kong,BR802,305,MOP4024
macau,hong kong,CA5440,410,MOP4067
macau,tokyo,MU2008,1230,MOP2660
macau,tokyo,NX820,760,MOP5446
macau,tokyo,BR808,500,MOP6089
macau,tokyo,BR808,480,MOP6089
macau,tokyo,CA5404,525,MOP6650
macau,new york,MU2008,2065,MOP5700
macau,new york,CA5454,1150,MOP6120
macau,new york,CA5402,1600,MOP6120
macau,new york,NX132,1445,MOP7215
macau,new york,NX132,1445,MOP7215
macau,kyoto,MU2008,1210,MOP2240
macau,kyoto,MU2008,1150,MOP2240
macau,kyoto,BR830,330,MOP4479
macau,kyoto,NX820,400,MOP4946
macau,kyoto,NX136,410,MOP5114
macau,london,CA5402,1745,MOP5556
macau,london,CA5454,1055,MOP5556
macau,london,CA5454,1185,MOP5556
macau,london,CA5404,910,MOP5556
macau,london,MU2008,1395,MOP6119
macau,munich,CA5402,950,MOP8286
macau,munich,CA5404,1425,MOP8286
macau,munich,CA5454,1140,MOP9438
macau,munich,CA5454,1200,MOP9438
macau,munich,CA5422,1100,MOP9578
macau,monte carlo,CA5454,1355,MOP6608
macau,monte carlo,CA5402,1695,MOP6608
macau,monte carlo,CA5402,1460,MOP6608
macau,monte carlo,CA5402,1220,MOP7238
macau,monte carlo,CA5402,1125,MOP9270
macau,chicago,CA5454,1537,MOP7170
macau,chicago,BR806,1355,MOP10079
macau,chicago,BR802,1453,MOP10079
macau,chicago,BR812,1270,MOP10079
macau,chicago,BR802,1453,MOP10079
macau,oslo,CA5454,1255,MOP6091
macau,oslo,CA5454,1145,MOP6091
macau,oslo,CA5454,1105,MOP6308
macau,oslo,CA5454,1255,MOP6308
macau,oslo,CA5454,1355,MOP6658
macau,rotterdam,CA5404,1605,MOP16740
macau,rotterdam,CA5454,1880,MOP16740
macau,rotterdam,CA5402,1130,MOP16740
macau,rotterdam,CA5402,1775,MOP16815
macau,rotterdam,CA5422,1280,MOP18032
macau,san francisco,CA5454,1210,MOP5420
macau,san francisco,MU2008,1950,MOP5680
macau,san francisco,BR802,1070,MOP9638
macau,san francisco,BR812,845,MOP9638
macau,san francisco,BR806,930,MOP9638
munich,amsterdam,KL1796,90,EUR181.88
munich,amsterdam,KL1798,90,EUR181.88
munich,amsterdam,KL1792,95,EUR181.88
munich,amsterdam,KL1794,90,EUR181.88
munich,amsterdam,KL1800,90,EUR181.88
munich,stockholm,BT222,280,EUR99.16
munich,stockholm,SK662,230,EUR129.07
munich,stockholm,SK1666,195,EUR129.07
munich,stockholm,BT224,250,EUR135.16
munich,stockholm,AB6196,215,EUR151.32
munich,barcelona,VY1817,120,EUR90.88
munich,barcelona,IB5457,120,EUR90.88
munich,barcelona,VY1813,120,EUR90.88
munich,barcelona,IB5427,120,EUR90.88
munich,barcelona,VY1815,120,EUR90.88
munich,brussels,SK662,285,EUR108.07
munich,brussels,SK662,455,EUR108.07
munich,brussels,VY1813,295,EUR123.02
munich,brussels,IB5654,295,EUR136.02
munich,brussels,SK2658,275,EUR154.07
munich,paris,AF1423,100,EUR69.88
munich,paris,AF1023,100,EUR69.88
munich,paris,AF1623,100,EUR69.88
munich,paris,AF1123,100,EUR69.88
munich,paris,AF1723,100,EUR69.88
munich,copenhagen,SK662,95,EUR66.88
munich,copenhagen,SK2658,95,EUR93.88
munich,copenhagen,SK1660,95,EUR119.88
munich,copenhagen,SK1666,95,EUR119.88
munich,copenhagen,AB6044,195,EUR143.66
munich,dublin,EI353,155,EUR118.46
munich,dublin,EI355,155,EUR118.46
munich,dublin,LH2514,145,EUR164.88
munich,dublin,BA953,290,EUR184.51
munich,dublin,BA953,300,EUR185.51
munich,edinburgh,BA953,260,EUR170.51
munich,edinburgh,BA961,320,EUR170.51
munich,edinburgh,BA947,285,EUR170.51
munich,edinburgh,BA949,280,EUR170.51
munich,edinburgh,AB5043,260,EUR190.51
munich,rome,VY6299,95,EUR48.88
munich,rome,IB5111,95,EUR63.88
munich,rome,VY6297,95,EUR63.88
munich,rome,IB5213,95,EUR63.88
munich,rome,VY1815,435,EUR99.02
munich,florence,EN8196,75,EUR77.88
munich,florence,EN8198,75,EUR77.88
munich,florence,EN8192,75,EUR77.88
munich,florence,EN8194,75,EUR139.85
munich,florence,AB8461,285,EUR161.91
munich,hamburg,AB6308,80,EUR87.20
munich,hamburg,AB6302,80,EUR87.20
munich,hamburg,AB6296,80,EUR87.20
munich,hamburg,AB6310,80,EUR87.20
munich,hamburg,AB6300,80,EUR87.20
munich,hong kong,SU2323,900,EUR460.86
munich,hong kong,EY6,930,EUR478.46
munich,hong kong,AB6186,895,EUR509.00
munich,hong kong,EK52,1000,EUR548.46
munich,hong kong,EK50,1015,EUR548.46
munich,tokyo,EK50,1440,EUR541.46
munich,tokyo,EK52,1030,EUR541.46
munich,tokyo,AB5041,1160,EUR737.22
munich,tokyo,AB5043,950,EUR737.22
munich,tokyo,CA962,935,EUR791.71
munich,new york,FI533,655,EUR389.67
munich,new york,AB6028,670,EUR685.53
munich,new york,AB6036,630,EUR685.53
munich,new york,AB6186,745,EUR691.19
munich,new york,AB6188,685,EUR691.19
munich,kyoto,EK50,1105,EUR541.46
munich,kyoto,CA962,1395,EUR791.71
munich,kyoto,CA962,925,EUR791.71
munich,kyoto,CA828,995,EUR791.71
munich,kyoto,JL6826,935,EUR960.35
munich,london,LH2478,120,EUR92.88
munich,london,LH2484,120,EUR92.88
munich,london,LH2480,120,EUR92.88
munich,london,LH2474,120,EUR92.88
munich,london,LH2482,120,EUR92.88
munich,macau,CA962,970,EUR748.49
munich,macau,CA828,1490,EUR748.49
munich,macau,CA962,1180,EUR748.49
munich,macau,CA962,1425,EUR748.49
munich,macau,CA6102,1165,EUR811.78
munich,monte carlo,VY6299,465,EUR96.88
munich,monte carlo,IB5654,435,EUR140.02
munich,monte carlo,VY1813,435,EUR140.02
munich,monte carlo,AB6024,325,EUR193.66
munich,monte carlo,AB8461,235,EUR208.91
munich,chicago,FI533,1500,EUR500.91
munich,chicago,FI533,875,EUR500.91
munich,chicago,FI533,1482,EUR500.91
munich,chicago,AB6182,715,EUR690.19
munich,chicago,AB6180,775,EUR690.19
munich,oslo,SK4760,130,EUR119.88
munich,oslo,SK1666,200,EUR129.07
munich,oslo,SK662,225,EUR129.07
munich,oslo,SK1666,250,EUR129.07
munich,oslo,SK2658,195,EUR160.07
munich,rotterdam,BA949,655,EUR183.16
munich,rotterdam,BA949,475,EUR183.16
munich,rotterdam,BA947,480,EUR183.16
munich,rotterdam,BA947,670,EUR183.16
munich,rotterdam,BA951,515,EUR201.16
munich,san francisco,FI533,1685,EUR563.81
munich,san francisco,FI533,980,EUR563.81
munich,san francisco,FI533,1632,EUR564.81
munich,san francisco,FI533,1704,EUR564.81
munich,san francisco,FI533,1095,EUR582.91
monte carlo,amsterdam,KL1272,120,EUR69.19
monte carlo,amsterdam,AF8236,120,EUR79.19
monte carlo,amsterdam,SK794,400,EUR119.38
monte carlo,amsterdam,4U2421,305,EUR144.10
monte carlo,amsterdam,BA345,285,EUR166.68
monte carlo,stockholm,SK794,435,EUR123.38
monte carlo,stockholm,SK794,270,EUR123.38
monte carlo,stockholm,SK794,385,EUR123.38
monte carlo,stockholm,SK794,485,EUR123.38
monte carlo,stockholm,SK794,320,EUR156.38
monte carlo,barcelona,VY1518,75,EUR90.19
monte carlo,barcelona,IB5349,75,EUR90.19
monte carlo,barcelona,VY1516,75,EUR90.19
monte carlo,barcelona,IB5266,75,EUR90.19
monte carlo,barcelona,VY6529,300,EUR102.19
monte carlo,brussels,SN3624,95,EUR101.19
monte carlo,brussels,SN3622,95,EUR101.19
monte carlo,brussels,SN3618,95,EUR101.19
monte carlo,brussels,VY1516,335,EUR118.33
monte carlo,brussels,IB5349,335,EUR131.33
monte carlo,paris,AF7701,95,EUR94.61
monte carlo,paris,AF7709,95,EUR94.61
monte carlo,paris,AF7703,95,EUR94.61
monte carlo,paris,AF7711,95,EUR94.61
monte carlo,paris,AF7705,95,EUR94.61
monte carlo,copenhagen,SK794,135,EUR88.19
monte carlo,copenhagen,AB8331,220,EUR148.97
monte carlo,copenhagen,BA345,385,EUR164.68
monte carlo,copenhagen,BA347,325,EUR184.68
monte carlo,copenhagen,BA343,325,EUR184.68
monte carlo,dublin,EI545,155,EUR105.69
monte carlo,dublin,BA349,260,EUR164.68
monte carlo,dublin,BA345,255,EUR164.68
monte carlo,dublin,BA345,300,EUR165.68
monte carlo,dublin,BA355,285,EUR165.68
monte carlo,edinburgh,BA345,320,EUR150.68
monte carlo,edinburgh,BA345,260,EUR150.68
monte carlo,edinburgh,BA349,275,EUR150.68
monte carlo,edinburgh,BA355,330,EUR150.68
monte carlo,edinburgh,BA341,285,EUR150.68
monte carlo,rome,VY6529,65,EUR49.19
monte carlo,rome,AF9886,70,EUR207.19
monte carlo,rome,AF9884,70,EUR207.19
monte carlo,rome,AZ355,70,EUR221.19
monte carlo,rome,AZ343,70,EUR221.19
monte carlo,florence,VY1516,215,EUR168.33
monte carlo,florence,IB5349,215,EUR178.33
monte carlo,florence,OS424,435,EUR349.22
monte carlo,florence,LH2275,230,EUR410.85
monte carlo,florence,LH2271,240,EUR445.85
monte carlo,hamburg,AB8341,385,EUR97.28
monte carlo,hamburg,4U2421,290,EUR107.16
monte carlo,hamburg,AB8331,345,EUR114.03
monte carlo,hamburg,AB8331,245,EUR114.03
monte carlo,hamburg,4U425,245,EUR114.24
monte carlo,hong kong,EK78,1400,EUR455.22
monte carlo,hong kong,EK78,1210,EUR455.22
